Date,Year,Month,Day,Dens,DensSE,Veg,VegSE,Rain,Max,Min,Wind,Gusts,Chill,Warn.18,Warns.18
2008-04-12,2008,4,12,NA,NA,NA,NA,1.2,18.46,15.1,0.83219,1.3744800000000001,882.416258266494,0,4
2008-04-13,2008,4,13,NA,NA,NA,NA,1.6,15.53,12.77,0.83646,1.3061600000000002,921.9782969711875,0,4
2008-04-14,2008,4,14,NA,NA,NA,NA,1.2,16.64,13.51,0.7083600000000001,0.9432100000000001,890.2762279309351,0,4
2008-04-15,2008,4,15,NA,NA,NA,NA,2.2,16.82,13.56,0.26428000000000007,0.7339800000000001,895.7806702257794,0,4
2008-04-16,2008,4,16,NA,NA,NA,NA,0,16.66,13.33,0.07212999999999992,0.61015,857.6197400363246,0,4
2008-04-17,2008,4,17,NA,NA,NA,NA,0,16.59,14.27,0.9218599999999999,1.2677300000000002,871.8489667152439,0,4
2008-04-18,2008,4,18,NA,NA,NA,NA,0,16.8,14.74,1.13536,1.8612599999999997,883.3733120218101,0,4
2008-04-19,2008,4,19,NA,NA,NA,NA,0,18.34,15.61,1.55809,1.8142899999999997,868.2049831267512,0,4
2008-04-20,2008,4,20,NA,NA,NA,NA,0,18.19,14.5,0.81938,1.2805399999999998,868.8037288621888,0,4
2008-04-21,2008,4,21,NA,NA,NA,NA,0,17.57,14.35,0.13617999999999997,0.63577,844.5064337140592,0,4
2008-04-22,2008,4,22,NA,NA,NA,NA,0,17.32,13.85,0.6315,1.0456899999999998,869.8512461378091,0,4
2008-04-23,2008,4,23,NA,NA,NA,NA,0,17.58,14.27,0.6528499999999999,1.0158,862.4316581666689,0,4
2008-04-24,2008,4,24,NA,NA,NA,NA,0,18.5,13.53,0.13617999999999997,0.82792,865.3627540314715,0,4
2008-04-25,2008,4,25,NA,NA,NA,NA,0,20.94,14.21,0.33687,0.81938,855.1125239061815,0,4
2008-04-26,2008,4,26,NA,NA,NA,NA,0,18.76,12.13,1.00299,2.0833,931.7813303873256,0,4
2008-04-27,2008,4,27,NA,NA,NA,NA,6.2,12.73,10.23,1.2250299999999998,1.58371,1037.257617437313,1,4
2008-04-28,2008,4,28,NA,NA,NA,NA,9.6,12.53,10.63,1.60506,1.9210399999999996,1084.10865062115,1,4
2008-04-29,2008,4,29,NA,NA,NA,NA,9,14.62,11.65,0.9133200000000001,1.3744800000000001,1042.1011044918534,1,4
2008-04-30,2008,4,30,NA,NA,NA,NA,0,14.75,12.07,0.55037,0.9133200000000001,890.5264483566407,0,4
2008-05-01,2008,5,1,NA,NA,NA,NA,0,16.29,12.34,1.02007,1.4000999999999997,906.0816587814663,0,5
2008-05-02,2008,5,2,NA,NA,NA,NA,2.4,15.69,12.83,1.7203499999999998,2.3651199999999997,966.6832952148345,0,5
2008-05-03,2008,5,3,NA,NA,NA,NA,7.6,15.01,12.63,1.2463800000000003,1.8527200000000001,1026.2923613152454,1,5
2008-05-04,2008,5,4,NA,NA,NA,NA,1.6,17.23,12.5,1.0627699999999998,1.58371,935.9472332565217,0,5
2008-05-05,2008,5,5,NA,NA,NA,NA,0,15.56,13.62,0.7339800000000001,1.3488599999999997,884.6233226740796,0,5
2008-05-06,2008,5,6,NA,NA,NA,NA,3.4,15.09,13.21,1.63495,2.00644,965.2327427116628,0,5
2008-05-07,2008,5,7,NA,NA,NA,NA,11,15.19,13.23,2.06195,2.75796,1080.8191741212097,1,5
2008-05-08,2008,5,8,NA,NA,NA,NA,0.8,15.29,14.31,1.7160799999999998,1.9167699999999996,904.9954237174356,0,5
2008-05-09,2008,5,9,NA,NA,NA,NA,1.4,15.7,13.8,1.0585,1.3915600000000001,906.1153280229489,0,5
2008-05-10,2008,5,10,NA,NA,NA,NA,3.8,15.37,13.06,0.8535399999999997,1.11401,943.2871464218878,0,5
2008-05-11,2008,5,11,NA,NA,NA,NA,3.2,14.81,12.36,0.30698000000000003,0.6870099999999999,925.6293846348378,0,5
2008-05-12,2008,5,12,NA,NA,NA,NA,0,14.01,12.37,0.05932000000000004,0.36676,856.1430677953447,0,5
2008-05-13,2008,5,13,NA,NA,NA,NA,0,15.58,12.21,-0.14564,0.57599,871.5249263961684,0,5
2008-05-14,2008,5,14,NA,NA,NA,NA,0,16.83,12.02,0.15752999999999995,0.6571199999999999,878.678371605467,0,5
2008-05-15,2008,5,15,NA,NA,NA,NA,0,17.05,11.69,0.59734,1.2506500000000003,910.3722887141234,0,5
2008-05-16,2008,5,16,NA,NA,NA,NA,0,18.3,13.23,0.7169000000000001,1.1780599999999999,884.281822125279,0,5
2008-05-17,2008,5,17,NA,NA,NA,NA,3,15.17,9.41,1.2164899999999998,2.30107,1030.0190053483705,1,5
2008-05-18,2008,5,18,NA,NA,NA,NA,12,13.96,11.8,1.8612599999999997,2.3608499999999997,1104.6098771720176,1,5
2008-05-19,2008,5,19,NA,NA,NA,NA,2.2,15.83,13.02,1.8868800000000001,2.54873,965.4038660413946,0,5
2008-05-20,2008,5,20,NA,NA,NA,NA,7.4,15.72,13.77,1.7246199999999998,2.03206,1010.8998146657126,1,5
2008-05-21,2008,5,21,NA,NA,NA,NA,1.4,13.73,11.36,0.7553300000000001,1.60933,951.4834651096569,0,5
2008-05-22,2008,5,22,NA,NA,NA,NA,0,13.42,10.48,0.2130399999999999,0.62296,898.6124221748353,0,5
2008-05-23,2008,5,23,NA,NA,NA,NA,0,12.82,10.85,-0.034619999999999984,0.56318,889.86970309347,0,5
2008-05-24,2008,5,24,NA,NA,NA,NA,0,14.63,10.67,0.7467900000000001,0.8962399999999999,910.2377613612812,0,5
2008-05-25,2008,5,25,NA,NA,NA,NA,0,16.08,12.37,0.9304000000000001,1.2506500000000003,900.0588603734099,0,5
2008-05-26,2008,5,26,NA,NA,NA,NA,0,17.51,14,-0.021809999999999996,0.7766799999999998,856.232336895248,0,5
2008-05-27,2008,5,27,NA,NA,NA,NA,0,14.37,12.41,0.11909999999999987,0.41373000000000015,858.8168325107143,0,5
2008-05-28,2008,5,28,NA,NA,NA,NA,0.8,15.55,12.21,0.4436199999999999,0.6870099999999999,890.7127660168626,0,5
2008-05-29,2008,5,29,NA,NA,NA,NA,0,15.47,12.56,0.4607000000000001,0.6699299999999999,871.6722474460821,0,5
2008-05-30,2008,5,30,NA,NA,NA,NA,0,15.89,12.27,0.78949,1.07985,894.770166082051,0,5
2008-05-31,2008,5,31,NA,NA,NA,NA,0,15.5,12.99,0.59307,1.1567100000000003,887.0700700330217,0,5
2008-06-01,2008,6,1,NA,NA,NA,NA,0,15.23,11.81,0.05932000000000004,0.55464,875.9052207036564,0,6
2008-06-02,2008,6,2,NA,NA,NA,NA,0,14.5,10.8,0.26428000000000007,0.5888,892.0989871184427,0,6
2008-06-03,2008,6,3,NA,NA,NA,NA,0,14.05,11.62,0.35395,1.02007,901.902473386433,0,6
2008-06-04,2008,6,4,NA,NA,NA,NA,0,15.37,13.19,0.8962399999999999,1.15244,883.89811980161,0,6
2008-06-05,2008,6,5,NA,NA,NA,NA,0,15.44,13.58,0.5460999999999998,0.9090500000000001,868.2027359285332,0,6
2008-06-06,2008,6,6,NA,NA,NA,NA,1,14.8,12.53,0.5162100000000001,1.09693,907.9777096256342,0,6
2008-06-07,2008,6,7,NA,NA,NA,NA,0,14.23,12.3,0.4777800000000001,1.0670399999999998,893.7916733696495,0,6
2008-06-08,2008,6,8,NA,NA,NA,NA,1,15.51,12.05,0.6571199999999999,0.83646,903.6489607057729,0,6
2008-06-09,2008,6,9,NA,NA,NA,NA,0,15.93,13.06,0.4521600000000001,0.9047799999999999,875.6364535850042,0,6
2008-06-10,2008,6,10,NA,NA,NA,NA,5.4,16.08,13.33,0.6656599999999999,1.3104299999999998,968.8853248004116,0,6
2008-06-11,2008,6,11,NA,NA,NA,NA,0.4,15.87,14.66,1.7630500000000002,2.3224199999999997,903.8250556690629,0,6
2008-06-12,2008,6,12,NA,NA,NA,NA,0,16.16,14.3,2.5103,2.7408799999999998,913.5884913402424,0,6
2008-06-13,2008,6,13,NA,NA,NA,NA,12.8,13.79,12.08,2.75369,3.2874400000000006,1132.088378967309,1,6
2008-06-14,2008,6,14,NA,NA,NA,NA,4.6,13.8,12.5,1.3915600000000001,1.8612599999999997,989.3057065499278,0,6
2008-06-15,2008,6,15,NA,NA,NA,NA,3.8,13.35,11.96,0.18315000000000015,1.07131,957.980807922403,0,6
2008-06-16,2008,6,16,NA,NA,NA,NA,0,15.62,11.4,0.36676,1.12682,909.7341664893868,0,6
2008-06-17,2008,6,17,NA,NA,NA,NA,0,15.57,12.24,0.6827400000000001,1.13109,897.3148924694704,0,6
2008-06-18,2008,6,18,NA,NA,NA,NA,0,16.83,12.66,0.2557400000000001,0.6741999999999999,870.4692405111964,0,6
2008-06-19,2008,6,19,NA,NA,NA,NA,0,14.79,13.12,0.14898999999999996,0.6528499999999999,862.8243020951397,0,6
2008-06-20,2008,6,20,NA,NA,NA,NA,0,13.65,12.32,1.2335699999999998,1.96374,925.1017603475123,0,6
2008-06-21,2008,6,21,NA,NA,NA,NA,5,14.06,11.46,2.59143,2.91168,1041.6574429934951,1,6
2008-06-22,2008,6,22,NA,NA,NA,NA,3,13.45,11.26,1.6605699999999999,2.54446,1006.6423361147469,1,6
2008-06-23,2008,6,23,NA,NA,NA,NA,4,14.01,12.95,2.4163599999999996,3.17215,1008.639100498739,1,6
2008-06-24,2008,6,24,NA,NA,NA,NA,5,13.91,12.23,2.10892,3.09529,1033.1361600831742,1,6
2008-06-25,2008,6,25,NA,NA,NA,NA,1,14.48,12.83,2.3395,3.5820700000000003,974.6900439210148,0,6
2008-06-26,2008,6,26,NA,NA,NA,NA,6,14.12,12.98,3.68028,4.342129999999999,1060.8649517702336,1,6
2008-06-27,2008,6,27,NA,NA,NA,NA,3.4,14.56,13.37,2.3608499999999997,3.05259,989.9565972970385,0,6
2008-06-28,2008,6,28,NA,NA,NA,NA,0,14.58,12.09,0.59307,1.15244,900.4288147580356,0,6
2008-06-29,2008,6,29,NA,NA,NA,NA,0,14.61,12.9,1.4086400000000001,1.6136,904.7858498507135,0,6
2008-06-30,2008,6,30,NA,NA,NA,NA,0,15.54,11.89,2.3480399999999997,3.5180199999999995,973.3320195767237,0,6
2008-07-01,2008,7,1,NA,NA,NA,NA,17.6,13.23,11.69,3.84681,4.307969999999999,1205.636633775252,1,13
2008-07-02,2008,7,2,NA,NA,NA,NA,12.8,13.25,11.61,3.5692600000000003,4.418989999999999,1165.6645459412953,1,13
2008-07-03,2008,7,3,NA,NA,NA,NA,7,13.14,11.51,1.98082,2.4547899999999996,1054.7915692070765,1,13
2008-07-04,2008,7,4,NA,NA,NA,NA,4.8,12.94,10.48,-0.08158999999999994,0.7040899999999999,976.193513060975,0,13
2008-07-05,2008,7,5,NA,NA,NA,NA,0,13.85,8.36,0.37529999999999997,1.0499600000000002,951.6922774709503,0,13
2008-07-06,2008,7,6,NA,NA,NA,NA,0,14.77,10.07,0.62296,1.0328800000000002,925.4770161126986,0,13
2008-07-07,2008,7,7,NA,NA,NA,NA,0,13.29,10.6,0.7510599999999998,1.0286099999999998,917.4145636304731,0,13
2008-07-08,2008,7,8,NA,NA,NA,NA,3.8,10.83,9.02,0.4308099999999999,1.0328800000000002,1000.012994178824,1,13
2008-07-09,2008,7,9,NA,NA,NA,NA,5.2,12.34,9.91,1.2549199999999998,1.7118100000000003,1033.593117618979,1,13
2008-07-10,2008,7,10,NA,NA,NA,NA,4.6,11.34,7.58,2.30107,2.78785,1098.371576085957,1,13
2008-07-11,2008,7,11,NA,NA,NA,NA,5,12.31,9.71,2.9287600000000005,4.243920000000001,1104.6027782021329,1,13
2008-07-12,2008,7,12,NA,NA,NA,NA,3.2,11.8,9.29,0.9730999999999999,1.2207599999999998,995.7139763935679,0,13
2008-07-13,2008,7,13,NA,NA,NA,NA,0,13.09,9.79,0.7169000000000001,1.04142,930.0278340287841,0,13
2008-07-14,2008,7,14,NA,NA,NA,NA,0.8,14.76,10.81,0.3155199999999998,0.6784699999999999,910.2223958754611,0,13
2008-07-15,2008,7,15,NA,NA,NA,NA,0,14.26,11.14,0.61869,0.7766799999999998,897.5078939537252,0,13
2008-07-16,2008,7,16,NA,NA,NA,NA,0,13.37,10.57,0.4863200000000001,0.77241,905.5128181499178,0,13
2008-07-17,2008,7,17,NA,NA,NA,NA,0,13.91,10.8,0.62296,1.1567100000000003,919.9946703059693,0,13
2008-07-18,2008,7,18,NA,NA,NA,NA,1.8,11.02,9.53,1.4855,2.02779,1001.0443178752549,1,13
2008-07-19,2008,7,19,NA,NA,NA,NA,16.8,13.51,9.22,0.9901799999999998,1.64776,1168.1425905666604,1,13
2008-07-20,2008,7,20,NA,NA,NA,NA,12.6,12.08,9.94,1.07558,1.95093,1128.3424718637298,1,13
2008-07-21,2008,7,21,NA,NA,NA,NA,12,11.8,10.02,3.2063099999999998,3.97064,1176.3071209172153,1,13
2008-07-22,2008,7,22,NA,NA,NA,NA,5.2,11.58,10.26,1.6989999999999998,2.9586499999999996,1066.035838658215,1,13
2008-07-23,2008,7,23,NA,NA,NA,NA,2,12.12,10.02,0.1959599999999999,0.7595999999999998,944.9035129676773,0,13
2008-07-24,2008,7,24,NA,NA,NA,NA,0,12.67,8.58,0.56318,0.8962399999999999,940.8244276158015,0,13
2008-07-25,2008,7,25,NA,NA,NA,NA,0,12.92,9.16,0.22584999999999988,0.7553300000000001,924.9171718412772,0,13
2008-07-26,2008,7,26,NA,NA,NA,NA,0,12.85,8.9,0.30698000000000003,0.7040899999999999,925.7676993636346,0,13
2008-07-27,2008,7,27,NA,NA,NA,NA,2.6,10.57,7.93,0.6272300000000002,1.4428,1016.9231558503596,1,13
2008-07-28,2008,7,28,NA,NA,NA,NA,1.6,11.03,9.12,1.2164899999999998,1.5111199999999996,985.8860632086582,0,13
2008-07-29,2008,7,29,NA,NA,NA,NA,0,11.9,9.73,0.78949,1.3702100000000002,945.0008101174114,0,13
2008-07-30,2008,7,30,NA,NA,NA,NA,0,13.2,9.01,0.5034000000000001,1.00299,939.795515956893,0,13
2008-07-31,2008,7,31,NA,NA,NA,NA,0.4,14.39,9.83,0.78949,1.1737899999999999,941.952418562143,0,13
2008-08-01,2008,8,1,NA,NA,NA,NA,1.6,12.19,10.26,2.3395,3.5222899999999995,1027.8994420769122,1,13
2008-08-02,2008,8,2,NA,NA,NA,NA,8.4,12.16,10.36,2.2540999999999998,2.9202199999999996,1104.0929044992572,1,13
2008-08-03,2008,8,3,NA,NA,NA,NA,8.2,12.83,10.24,0.9005099999999999,1.3702100000000002,1054.0714130025024,1,13
2008-08-04,2008,8,4,NA,NA,NA,NA,1.6,12.68,9.65,0.15325999999999995,0.9730999999999999,954.819840418018,0,13
2008-08-05,2008,8,5,NA,NA,NA,NA,1.4,12.67,10.3,-0.37622000000000005,-0.06877999999999995,NA,NA,13
2008-08-06,2008,8,6,NA,NA,NA,NA,0.4,12.37,9.63,0.05078000000000005,0.79803,927.0676724080984,0,13
2008-08-07,2008,8,7,NA,NA,NA,NA,0,12.54,10.62,0.38810999999999996,0.6998200000000001,900.937523953947,0,13
2008-08-08,2008,8,8,NA,NA,NA,NA,2,11.73,8.97,0.8578100000000002,1.62641,998.8640509912647,0,13
2008-08-09,2008,8,9,NA,NA,NA,NA,2.8,10.84,9.41,1.03715,1.46415,997.9375496249827,0,13
2008-08-10,2008,8,10,NA,NA,NA,NA,0,9.11,6.94,0.7297099999999999,1.1054700000000002,975.5571470013017,0,13
2008-08-11,2008,8,11,NA,NA,NA,NA,2.4,10.83,8.87,1.10974,1.6819199999999999,1008.6366803307224,1,13
2008-08-12,2008,8,12,NA,NA,NA,NA,7.6,11.02,8.66,2.5700799999999995,3.18496,1130.6376186889497,1,13
2008-08-13,2008,8,13,NA,NA,NA,NA,8.8,11.32,10.12,2.7793099999999997,3.14226,1118.8212010688194,1,13
2008-08-14,2008,8,14,NA,NA,NA,NA,3.6,11.87,10.99,3.18496,3.5820700000000003,1046.6825449921046,1,13
2008-08-15,2008,8,15,NA,NA,NA,NA,1.4,11.93,10.74,2.36939,2.96719,1002.3525642150721,1,13
2008-08-16,2008,8,16,NA,NA,NA,NA,1,10.94,10.02,1.63068,2.10038,982.8481564163343,0,13
2008-08-17,2008,8,17,NA,NA,NA,NA,0,10.8,8.88,0.86635,1.1439,948.2839497781308,0,13
2008-08-18,2008,8,18,NA,NA,NA,NA,4.4,11.68,8.04,1.1865999999999999,1.59225,1047.4081281035544,1,13
2008-08-19,2008,8,19,NA,NA,NA,NA,1.2,13.1,10.19,2.17724,2.78785,1003.6643929044076,1,13
2008-08-20,2008,8,20,NA,NA,NA,NA,0,13.54,12.08,2.10465,2.80066,952.5102653828004,0,13
2008-08-21,2008,8,21,NA,NA,NA,NA,0,12.65,9.64,1.3445899999999997,2.2754499999999998,978.1821723322727,0,13
2008-08-22,2008,8,22,NA,NA,NA,NA,9.4,10.27,8.26,0.86635,1.3275099999999997,1096.7254499884718,1,13
2008-08-23,2008,8,23,NA,NA,NA,NA,3.3,11.3,8.07,0.845,1.0627699999999998,1008.3127679965143,1,13
2008-08-24,2008,8,24,NA,NA,NA,NA,0.6,12.52,10.28,0.6827400000000001,0.8535399999999997,923.7547747331184,0,13
2008-08-25,2008,8,25,NA,NA,NA,NA,0,12.31,9.32,0.26000999999999985,0.79803,924.9183777552271,0,13
2008-08-26,2008,8,26,NA,NA,NA,NA,0,13.74,9.87,1.53247,2.50176,981.2560854550802,0,13
2008-08-27,2008,8,27,NA,NA,NA,NA,2.4,12.56,10.95,1.07131,1.7502399999999998,978.2867771839282,0,13
2008-08-28,2008,8,28,NA,NA,NA,NA,2,12.68,9.69,0.09348000000000012,0.5460999999999998,937.2002111630459,0,13
2008-08-29,2008,8,29,NA,NA,NA,NA,0,14.32,9.25,0.6528499999999999,1.07131,939.4402892339488,0,13
2008-08-30,2008,8,30,NA,NA,NA,NA,0,14.67,10.8,0.78095,1.43426,931.0472901603208,0,13
2008-08-31,2008,8,31,NA,NA,NA,NA,3.8,13.79,10.27,1.50258,2.2669099999999998,1026.546918342965,1,13
2008-09-01,2008,9,1,NA,NA,NA,NA,7.6,13.73,9.26,2.36939,3.14653,1119.2690484400716,1,7
2008-09-02,2008,9,2,NA,NA,NA,NA,0.4,13.23,10.27,1.6605699999999999,2.08757,968.6368043346383,0,7
2008-09-03,2008,9,3,NA,NA,NA,NA,1.8,12.11,9.53,0.7083600000000001,1.2933499999999998,973.9588253127265,0,7
2008-09-04,2008,9,4,NA,NA,NA,NA,0,13.26,10.04,1.2634600000000002,1.5709,947.9386450704528,0,7
2008-09-05,2008,9,5,NA,NA,NA,NA,0,15.17,10.08,0.08921000000000001,0.8023,914.143080099982,0,7
2008-09-06,2008,9,6,NA,NA,NA,NA,0,15.65,11.01,-0.2694700000000001,0.11055999999999988,850.0649492757778,0,7
2008-09-07,2008,9,7,NA,NA,NA,NA,0,13.08,10.12,1.07985,1.6691099999999999,950.2658554732905,0,7
2008-09-08,2008,9,8,NA,NA,NA,NA,1,10.97,9.4,0.9389399999999999,1.3574000000000002,965.929038882792,0,7
2008-09-09,2008,9,9,NA,NA,NA,NA,0,11.21,9.9,0.9261300000000001,1.1439,932.968087671007,0,7
2008-09-10,2008,9,10,NA,NA,NA,NA,0,13.26,10.09,0.24292999999999987,0.81084,914.4391585877167,0,7
2008-09-11,2008,9,11,NA,NA,NA,NA,0,15.59,9.58,0.59307,0.8962399999999999,926.1896590729689,0,7
2008-09-12,2008,9,12,NA,NA,NA,NA,0,17.58,12.66,1.1780599999999999,1.6904600000000003,911.0731939182347,0,7
2008-09-13,2008,9,13,NA,NA,NA,NA,0,18.31,15.01,1.0115299999999998,1.7545099999999998,875.9968243758321,0,7
2008-09-14,2008,9,14,NA,NA,NA,NA,3,17.25,13.12,1.8270999999999997,3.2532799999999997,993.0607308518682,0,7
2008-09-15,2008,9,15,NA,NA,NA,NA,0.6,14.87,10.31,2.85617,4.141439999999999,1025.5898002691467,1,7
2008-09-16,2008,9,16,NA,NA,NA,NA,11.2,11.44,9.81,2.78785,4.124359999999999,1175.2262534533093,1,7
2008-09-17,2008,9,17,NA,NA,NA,NA,0.6,13.4,10.33,0.15325999999999995,0.9901799999999998,929.5758520785008,0,7
2008-09-18,2008,9,18,NA,NA,NA,NA,0,15.36,9.21,0.60161,0.9901799999999998,936.2221891788836,0,7
2008-09-19,2008,9,19,NA,NA,NA,NA,0,17.7,11.94,0.7510599999999998,1.7032699999999998,922.8268950588413,0,7
2008-09-20,2008,9,20,NA,NA,NA,NA,0,14.13,11.3,2.0406,2.90741,968.4938946674375,0,7
2008-09-21,2008,9,21,NA,NA,NA,NA,1.2,15.73,11.23,1.43426,2.51884,978.746460691857,0,7
2008-09-22,2008,9,22,NA,NA,NA,NA,0,17.6,7.95,1.8441799999999997,3.5052100000000004,1041.9994783746422,1,7
2008-09-23,2008,9,23,NA,NA,NA,NA,12.4,13.95,10.11,2.40355,2.66829,1145.52459585085,1,7
2008-09-24,2008,9,24,NA,NA,NA,NA,1.4,13.92,11.05,0.9432100000000001,1.8100199999999997,963.2198572757661,0,7
2008-09-25,2008,9,25,NA,NA,NA,NA,0,17.35,10.41,0.58453,1.12682,924.5749645601732,0,7
2008-09-26,2008,9,26,NA,NA,NA,NA,0,18.27,11.31,1.6691099999999999,2.46333,956.26275341661335,0,7
2008-09-27,2008,9,27,NA,NA,NA,NA,0,15.54,10.94,0.2087699999999999,1.50685,931.5860050941483,0,7
2008-09-28,2008,9,28,NA,NA,NA,NA,0,13.66,11.07,2.05768,2.67256,966.0944655796725,0,7
2008-09-29,2008,9,29,NA,NA,NA,NA,4,11.56,9.61,1.6733800000000003,2.40782,1044.5524316095268,1,7
2008-09-30,2008,9,30,NA,NA,NA,NA,3.2,13.2,9.46,1.42999,1.93385,1020.1957309711072,1,7
2008-10-01,2008,10,1,NA,NA,NA,NA,0.2,16.62,10.23,0.55464,1.3659399999999997,940.4986473118447,0,3
2008-10-02,2008,10,2,NA,NA,NA,NA,0,15.4,11.05,0.6870099999999999,1.3531300000000002,924.110078046229,0,3
2008-10-03,2008,10,3,NA,NA,NA,NA,0,17.69,10.88,0.9432100000000001,2.10892,952.7980912075645,0,3
2008-10-04,2008,10,4,NA,NA,NA,NA,12.6,13.22,10.56,0.6998200000000001,0.8535399999999997,1075.246558234319,1,3
2008-10-05,2008,10,5,NA,NA,NA,NA,0,14.33,8.97,0.12763999999999998,0.7126299999999999,925.2546442657278,0,3
2008-10-06,2008,10,6,NA,NA,NA,NA,2,11.83,10.09,1.98936,2.6768299999999994,1014.7853877115814,1,3
2008-10-07,2008,10,7,NA,NA,NA,NA,9.2,12.55,10.65,2.62132,3.0013500000000004,1110.7161146872627,1,3
2008-10-08,2008,10,8,NA,NA,NA,NA,2,12.4,11.12,2.18151,2.553,994.0821906503294,0,3
2008-10-09,2008,10,9,NA,NA,NA,NA,1.4,14.18,11.37,1.02007,1.4086400000000001,944.0731516747464,0,3
2008-10-10,2008,10,10,NA,NA,NA,NA,0,17.07,9.91,0.09775,0.4564299999999999,896.0719223756455,0,3
2008-10-11,2008,10,11,NA,NA,NA,NA,0,20.19,10.95,-0.03888999999999998,0.4350799999999999,880.2858131940717,0,3
2008-10-12,2008,10,12,NA,NA,NA,NA,0,21.17,14.58,0.7083600000000001,1.45134,873.3480092789373,0,3
2008-10-13,2008,10,13,NA,NA,NA,NA,0.2,18.51,10.94,1.6520299999999999,2.4547899999999996,965.4773275980967,0,3
2008-10-14,2008,10,14,NA,NA,NA,NA,0,13.1,10.8,0.9602899999999999,1.63068,938.2323033072357,0,3
2008-10-15,2008,10,15,NA,NA,NA,NA,0,14.44,11.14,1.54955,2.02352,945.9278173920598,0,3
2008-10-16,2008,10,16,NA,NA,NA,NA,0,15.1,11.44,0.5888,1.0158,904.3846932467961,0,3
2008-10-17,2008,10,17,NA,NA,NA,NA,0,14.82,11.52,0.55891,0.8535399999999997,895.7828363462856,0,3
2008-10-18,2008,10,18,NA,NA,NA,NA,0,23.08,12.15,0.56318,1.1865999999999999,900.8907264216987,0,3
2008-10-19,2008,10,19,NA,NA,NA,NA,0,17.77,11.86,1.2848100000000002,1.90396,930.6070123270677,0,3
2008-10-20,2008,10,20,NA,NA,NA,NA,0,13.88,11.76,1.2207599999999998,1.60079,922.1707086145398,0,3
2008-10-21,2008,10,21,NA,NA,NA,NA,0,13.8,11.3,2.01925,2.86471,967.3757660499125,0,3
2008-10-22,2008,10,22,NA,NA,NA,NA,1.6,12.08,9.9,1.1011999999999997,2.15589,996.0905100679458,0,3
2008-10-23,2008,10,23,NA,NA,NA,NA,0,15.17,9.75,0.4777800000000001,0.9517499999999999,926.4097099648009,0,3
2008-10-24,2008,10,24,NA,NA,NA,NA,0,17.32,11.15,0.1959599999999999,0.8962399999999999,903.2130724607216,0,3
2008-10-25,2008,10,25,NA,NA,NA,NA,0,21.93,12.9,0.27709000000000006,0.8834299999999999,877.0318029856398,0,3
2008-10-26,2008,10,26,NA,NA,NA,NA,0,19.71,17.13,0.6870099999999999,2.19859,853.7025413097433,0,3
2008-10-27,2008,10,27,NA,NA,NA,NA,0,17.12,12.87,1.4000999999999997,2.6426700000000003,935.1412849534993,0,3
2008-10-28,2008,10,28,NA,NA,NA,NA,0.8,14.71,11.63,1.2677300000000002,2.16443,955.48089182904,0,3
2008-10-29,2008,10,29,NA,NA,NA,NA,0,16.07,11.01,0.9602899999999999,1.8740700000000001,943.2106740831723,0,3
2008-10-30,2008,10,30,NA,NA,NA,NA,0,20.27,13.65,0.4735099999999999,1.16952,877.63271064739,0,3
2008-10-31,2008,10,31,NA,NA,NA,NA,0.2,15.9,13.53,1.4855,2.1900500000000003,915.4643165246733,0,3
2008-11-01,2008,11,1,NA,NA,NA,NA,0.6,16.01,13.16,0.4777800000000001,1.7331599999999998,914.4782522149269,0,6
2008-11-02,2008,11,2,NA,NA,NA,NA,0,20.83,13.53,0.6400399999999999,1.59652,894.380868887735,0,6
2008-11-03,2008,11,3,NA,NA,NA,NA,4.2,15,12.63,1.7075399999999998,2.70245,1005.3521846626429,1,6
2008-11-04,2008,11,4,NA,NA,NA,NA,0.6,12.62,10.19,0.61015,2.1687,975.7786945167278,0,6
2008-11-05,2008,11,5,NA,NA,NA,NA,0,17.83,9.92,0.11055999999999988,0.7467900000000001,913.5181355493396,0,6
2008-11-06,2008,11,6,NA,NA,NA,NA,0,15.8,12.97,0.6955499999999999,1.1737899999999999,888.0336680302343,0,6
2008-11-07,2008,11,7,NA,NA,NA,NA,0,16.49,12.12,1.07985,2.1687,934.4742522284967,0,6
2008-11-08,2008,11,8,NA,NA,NA,NA,9.4,15.33,13.53,3.12518,3.6760100000000002,1079.0264841073454,1,6
2008-11-09,2008,11,9,NA,NA,NA,NA,2,16.83,12.65,1.2463800000000003,2.00644,953.2293545401648,0,6
2008-11-10,2008,11,10,NA,NA,NA,NA,0,16.29,12.41,0.30271000000000003,0.9047799999999999,885.1581200597724,0,6
2008-11-11,2008,11,11,NA,NA,NA,NA,0,20.9,12.65,0.06358999999999992,0.4478899999999999,857.7370089018291,0,6
2008-11-12,2008,11,12,NA,NA,NA,NA,0,24.46,16.11,0.15325999999999995,1.2335699999999998,842.767514449343,0,6
2008-11-13,2008,11,13,NA,NA,NA,NA,0,23.7,15.37,1.0328800000000002,1.51966,863.2947717065829,0,6
2008-11-14,2008,11,14,NA,NA,NA,NA,5.6,15.25,13.08,1.4940399999999996,1.7374299999999998,989.8496969305413,0,6
2008-11-15,2008,11,15,NA,NA,NA,NA,1,14.83,11.66,2.41209,3.7400599999999993,998.8709272444363,0,6
2008-11-16,2008,11,16,NA,NA,NA,NA,1.8,13.49,11.41,1.7374299999999998,2.82628,993.5401157939531,0,6
